timestamp,date,time,day_of_week,is_weekend,hour,solar_irradiance_wm2,temperature_c,panel_capacity_kw,panel_efficiency,solar_generation_kw,total_consumption_kw,num_households,battery_capacity_kwh,battery_soc_percent,battery_charging,battery_charge_rate_kw,battery_efficiency,grid_price_per_kwh,grid_import_kw,grid_export_kw,grid_cost_inr,grid_revenue_inr
2024-05-04T00:00:00.000Z,4/5/2024,05:30 AM,Sat,1,5,0,32.2,50,0.151,0,113.01,20,50,0,0,10,0.95,6.16,113.01,0,696.42,0
2024-05-04T01:00:00.000Z,4/5/2024,06:30 AM,Sat,1,6,0,33.5,50,0.146,0,272.79,20,50,0,0,10,0.95,10,272.79,0,2727.77,0
2024-05-04T02:00:00.000Z,4/5/2024,07:30 AM,Sat,1,7,327,34.7,50,0.141,2.31,212.4,20,50,0,0,10,0.95,8.05,210.09,0,1691.01,0
2024-05-04T03:00:00.000Z,4/5/2024,08:30 AM,Sat,1,8,646,36,50,0.136,4.39,203.13,20,50,0,0,10,0.95,8.14,198.74,0,1618.02,0
2024-05-04T04:00:00.000Z,4/5/2024,09:30 AM,Sat,1,9,877,37,50,0.132,5.79,235.33,20,50,0,0,10,0.95,8.13,229.54,0,1865.41,0
2024-05-04T05:00:00.000Z,4/5/2024,10:30 AM,Sat,1,10,903,37.8,50,0.129,5.82,41.53,20,50,0,0,10,0.95,8.35,35.71,0,298.1,0
2024-05-04T06:00:00.000Z,4/5/2024,11:30 AM,Sat,1,11,1187,38.3,50,0.127,7.53,41.16,20,50,0,0,10,0.95,6.95,33.63,0,233.65,0
2024-05-04T07:00:00.000Z,4/5/2024,12:30 PM,Sat,1,12,1063,38.5,50,0.126,6.7,41.2,20,50,0,0,10,0.95,5.69,34.5,0,196.37,0
2024-05-04T08:00:00.000Z,4/5/2024,01:30 PM,Sat,1,13,985,38.3,50,0.127,6.24,43.47,20,50,0,0,10,0.95,5.91,37.23,0,220.05,0
2024-05-04T09:00:00.000Z,4/5/2024,02:30 PM,Sat,1,14,900,37.8,50,0.129,5.8,40.67,20,50,0,0,10,0.95,6.31,34.87,0,220.19,0
2024-05-04T10:00:00.000Z,4/5/2024,03:30 PM,Sat,1,15,904,37,50,0.132,5.97,44.52,20,50,0,0,10,0.95,5.36,38.55,0,206.6,0
2024-05-04T11:00:00.000Z,4/5/2024,04:30 PM,Sat,1,16,588,36,50,0.136,4,49.26,20,50,0,0,10,0.95,5.69,45.26,0,257.67,0
2024-05-04T12:00:00.000Z,4/5/2024,05:30 PM,Sat,1,17,339,34.7,50,0.141,2.39,41.08,20,50,0,0,10,0.95,6.48,38.69,0,250.55,0
2024-05-04T13:00:00.000Z,4/5/2024,06:30 PM,Sat,1,18,0,33.5,50,0.146,0,301.31,20,50,0,0,10,0.95,9.76,301.31,0,2939.93,0
2024-05-04T14:00:00.000Z,4/5/2024,07:30 PM,Sat,1,19,0,32.2,50,0.151,0,279.38,20,50,0,0,10,0.95,9.6,279.38,0,2682.18,0
2024-05-04T15:00:00.000Z,4/5/2024,08:30 PM,Sat,1,20,0,31,50,0.156,0,258.65,20,50,0,0,10,0.95,8.59,258.65,0,2220.72,0
2024-05-04T16:00:00.000Z,4/5/2024,09:30 PM,Sat,1,21,0,29.9,50,0.16,0,285.76,20,50,0,0,10,0.95,9.15,285.76,0,2614,0
2024-05-04T17:00:00.000Z,4/5/2024,10:30 PM,Sat,1,22,0,29.1,50,0.164,0,332.34,20,50,0,0,10,0.95,8.03,332.34,0,2668.34,0
2024-05-04T18:00:00.000Z,4/5/2024,11:30 PM,Sat,1,23,0,28.6,50,0.166,0,319.66,20,50,0,0,10,0.95,6.73,319.66,0,2150.34,0
2024-05-04T19:00:00.000Z,5/5/2024,12:30 AM,Sun,1,0,0,28.4,50,0.166,0,91.81,20,50,0,0,10,0.95,6.91,91.81,0,634.45,0
2024-05-04T20:00:00.000Z,5/5/2024,01:30 AM,Sun,1,1,0,28.5,50,0.166,0,95.17,20,50,0,0,10,0.95,6.14,95.17,0,583.94,0
2024-05-04T21:00:00.000Z,5/5/2024,02:30 AM,Sun,1,2,0,29,50,0.164,0,100.88,20,50,0,0,10,0.95,5.17,100.88,0,521.51,0
2024-05-04T22:00:00.000Z,5/5/2024,03:30 AM,Sun,1,3,0,29.8,50,0.161,0,92.11,20,50,0,0,10,0.95,6.37,92.11,0,587.2,0
2024-05-04T23:00:00.000Z,5/5/2024,04:30 AM,Sun,1,4,0,30.9,50,0.156,0,105.41,20,50,0,0,10,0.95,5.51,105.41,0,580.62,0
2024-05-05T00:00:00.000Z,5/5/2024,05:30 AM,Sun,1,5,0,32.1,50,0.152,0,91.13,20,50,0,0,10,0.95,6.55,91.13,0,596.62,0
2024-05-05T01:00:00.000Z,5/5/2024,06:30 AM,Sun,1,6,0,33.4,50,0.146,0,261.26,20,50,0,0,10,0.95,8.54,261.26,0,2230.37,0
2024-05-05T02:00:00.000Z,5/5/2024,07:30 AM,Sun,1,7,260,34.7,50,0.141,1.84,195.61,20,50,0,0,10,0.95,9.19,193.77,0,1781.33,0
2024-05-05T03:00:00.000Z,5/5/2024,08:30 AM,Sun,1,8,635,35.9,50,0.136,4.33,222.8,20,50,0,0,10,0.95,9.83,218.47,0,2148.43,0
2024-05-05T04:00:00.000Z,5/5/2024,09:30 AM,Sun,1,9,766,36.9,50,0.132,5.07,191.17,20,50,0,0,10,0.95,9.36,186.1,0,1742.73,0
2024-05-05T05:00:00.000Z,5/5/2024,10:30 AM,Sun,1,10,1006,37.7,50,0.129,6.5,41.25,20,50,0,0,10,0.95,9.48,34.75,0,329.36,0
2024-05-05T06:00:00.000Z,5/5/2024,11:30 AM,Sun,1,11,1181,38.2,50,0.127,7.51,40.48,20,50,0,0,10,0.95,5.54,32.97,0,182.54,0
2024-05-05T07:00:00.000Z,5/5/2024,12:30 PM,Sun,1,12,1060,38.4,50,0.126,6.7,41.15,20,50,0,0,10,0.95,6.25,34.45,0,215.2,0
2024-05-05T08:00:00.000Z,5/5/2024,01:30 PM,Sun,1,13,1203,38.2,50,0.127,7.65,42.38,20,50,0,0,10,0.95,5.31,34.73,0,184.54,0
2024-05-05T09:00:00.000Z,5/5/2024,02:30 PM,Sun,1,14,1085,37.7,50,0.129,7.01,39.37,20,50,0,0,10,0.95,6.69,32.36,0,216.48,0
2024-05-05T10:00:00.000Z,5/5/2024,03:30 PM,Sun,1,15,876,36.9,50,0.132,5.8,39.39,20,50,0,0,10,0.95,5.73,33.59,0,192.37,0
2024-05-05T11:00:00.000Z,5/5/2024,04:30 PM,Sun,1,16,567,35.9,50,0.136,3.87,42.52,20,50,0,0,10,0.95,5.18,38.65,0,200.16,0
2024-05-05T12:00:00.000Z,5/5/2024,05:30 PM,Sun,1,17,299,34.7,50,0.141,2.11,35.81,20,50,0,0,10,0.95,6.5,33.7,0,219.05,0
2024-05-05T13:00:00.000Z,5/5/2024,06:30 PM,Sun,1,18,0,33.4,50,0.146,0,290.09,20,50,0,0,10,0.95,9.59,290.09,0,2782.65,0
2024-05-05T14:00:00.000Z,5/5/2024,07:30 PM,Sun,1,19,0,32.1,50,0.152,0,288.9,20,50,0,0,10,0.95,9.66,288.9,0,2789.54,0
2024-05-05T15:00:00.000Z,5/5/2024,08:30 PM,Sun,1,20,0,30.9,50,0.156,0,268.44,20,50,0,0,10,0.95,9.31,268.44,0,2498.74,0
2024-05-05T16:00:00.000Z,5/5/2024,09:30 PM,Sun,1,21,0,29.8,50,0.161,0,276.23,20,50,0,0,10,0.95,9.44,276.23,0,2606.3,0
2024-05-05T17:00:00.000Z,5/5/2024,10:30 PM,Sun,1,22,0,29,50,0.164,0,357.07,20,50,0,0,10,0.95,8.37,357.07,0,2988.33,0
2024-05-05T18:00:00.000Z,5/5/2024,11:30 PM,Sun,1,23,0,28.5,50,0.166,0,309.74,20,50,0,0,10,0.95,5.8,309.74,0,1797.42,0
2024-05-05T19:00:00.000Z,6/5/2024,12:30 AM,Mon,0,0,0,28.3,50,0.167,0,102.28,20,50,0,0,10,0.95,5.8,102.28,0,593.19,0
2024-05-05T20:00:00.000Z,6/5/2024,01:30 AM,Mon,0,1,0,28.4,50,0.166,0,94.51,20,50,0,0,10,0.95,6.11,94.51,0,577.32,0
2024-05-05T21:00:00.000Z,6/5/2024,02:30 AM,Mon,0,2,0,28.9,50,0.164,0,82.85,20,50,0,0,10,0.95,6.61,82.85,0,547.41,0
2024-05-05T22:00:00.000Z,6/5/2024,03:30 AM,Mon,0,3,0,29.7,50,0.161,0,92.06,20,50,0,0,10,0.95,5.68,92.06,0,523.05,0
2024-05-05T23:00:00.000Z,6/5/2024,04:30 AM,Mon,0,4,0,30.8,50,0.157,0,106.91,20,50,0,0,10,0.95,6.6,106.91,0,705.88,0
2024-05-06T00:00:00.000Z,6/5/2024,05:30 AM,Mon,0,5,0,32,50,0.152,0,92.11,20,50,0,0,10,0.95,5.46,92.11,0,502.53,0
2024-05-06T01:00:00.000Z,6/5/2024,06:30 AM,Mon,0,6,0,33.3,50,0.147,0,263.24,20,50,0,0,10,0.95,8.9,263.24,0,2342.96,0
2024-05-06T02:00:00.000Z,6/5/2024,07:30 AM,Mon,0,7,266,34.6,50,0.142,1.88,168.49,20,50,0,0,10,0.95,8.18,166.61,0,1362.17,0
2024-05-06T03:00:00.000Z,6/5/2024,08:30 AM,Mon,0,8,515,35.8,50,0.137,3.52,174.05,20,50,0,0,10,0.95,9.13,170.53,0,1556.39,0
2024-05-06T04:00:00.000Z,6/5/2024,09:30 AM,Mon,0,9,808,36.8,50,0.133,5.37,149.55,20,50,0,0,10,0.95,8.54,144.18,0,1231.68,0
2024-05-06T05:00:00.000Z,6/5/2024,10:30 AM,Mon,0,10,912,37.6,50,0.13,5.91,33.91,20,50,0,0,10,0.95,9.04,28,0,253.21,0
2024-05-06T06:00:00.000Z,6/5/2024,11:30 AM,Mon,0,11,985,38.1,50,0.128,6.28,33.64,20,50,0,0,10,0.95,6.26,27.36,0,171.27,0
2024-05-06T07:00:00.000Z,6/5/2024,12:30 PM,Mon,0,12,1183,38.3,50,0.127,7.5,35.69,20,50,0,0,10,0.95,6.81,28.19,0,192.05,0
2024-05-06T08:00:00.000Z,6/5/2024,01:30 PM,Mon,0,13,1069,38.1,50,0.128,6.82,34.99,20,50,0,0,10,0.95,5.31,28.17,0,149.67,0
2024-05-06T09:00:00.000Z,6/5/2024,02:30 PM,Mon,0,14,1102,37.6,50,0.13,7.14,35.65,20,50,0,0,10,0.95,5.29,28.51,0,150.9,0
2024-05-06T10:00:00.000Z,6/5/2024,03:30 PM,Mon,0,15,721,36.8,50,0.133,4.79,30.82,20,50,0,0,10,0.95,5.17,26.03,0,134.55,0
2024-05-06T11:00:00.000Z,6/5/2024,04:30 PM,Mon,0,16,603,35.8,50,0.137,4.12,33.16,20,50,0,0,10,0.95,6.6,29.04,0,191.64,0
2024-05-06T12:00:00.000Z,6/5/2024,05:30 PM,Mon,0,17,307,34.6,50,0.142,2.17,37.43,20,50,0,0,10,0.95,5.24,35.26,0,184.85,0
2024-05-06T13:00:00.000Z,6/5/2024,06:30 PM,Mon,0,18,0,33.3,50,0.147,0,226.26,20,50,0,0,10,0.95,9.14,226.26,0,2068.64,0
2024-05-06T14:00:00.000Z,6/5/2024,07:30 PM,Mon,0,19,0,32,50,0.152,0,245.26,20,50,0,0,10,0.95,9.35,245.26,0,2291.99,0
2024-05-06T15:00:00.000Z,6/5/2024,08:30 PM,Mon,0,20,0,30.8,50,0.157,0,257.89,20,50,0,0,10,0.95,8.5,257.89,0,2192.95,0
2024-05-06T16:00:00.000Z,6/5/2024,09:30 PM,Mon,0,21,0,29.7,50,0.161,0,248.2,20,50,0,0,10,0.95,9.2,248.2,0,2284.26,0
2024-05-06T17:00:00.000Z,6/5/2024,10:30 PM,Mon,0,22,0,28.9,50,0.164,0,246.47,20,50,0,0,10,0.95,9.23,246.47,0,2276.05,0
2024-05-06T18:00:00.000Z,6/5/2024,11:30 PM,Mon,0,23,0,28.4,50,0.166,0,305.54,20,50,0,0,10,0.95,5.89,305.54,0,1800.23,0
2024-05-06T19:00:00.000Z,7/5/2024,12:30 AM,Tue,0,0,0,28.2,50,0.167,0,99.85,20,50,0,0,10,0.95,5.57,99.85,0,555.74,0
2024-05-06T20:00:00.000Z,7/5/2024,01:30 AM,Tue,0,1,0,28.3,50,0.167,0,108.84,20,50,0,0,10,0.95,5.94,108.84,0,646.38,0
2024-05-06T21:00:00.000Z,7/5/2024,02:30 AM,Tue,0,2,0,28.8,50,0.165,0,103.9,20,50,0,0,10,0.95,5.31,103.9,0,552.02,0
2024-05-06T22:00:00.000Z,7/5/2024,03:30 AM,Tue,0,3,0,29.6,50,0.162,0,103.69,20,50,0,0,10,0.95,6.84,103.69,0,708.96,0
2024-05-06T23:00:00.000Z,7/5/2024,04:30 AM,Tue,0,4,0,30.7,50,0.157,0,106.74,20,50,0,0,10,0.95,6.69,106.74,0,714.14,0
2024-05-07T00:00:00.000Z,7/5/2024,05:30 AM,Tue,0,5,0,31.9,50,0.152,0,89.11,20,50,0,0,10,0.95,5.87,89.11,0,523.1,0
2024-05-07T01:00:00.000Z,7/5/2024,06:30 AM,Tue,0,6,0,33.2,50,0.147,0,252.82,20,50,0,0,10,0.95,8.23,252.82,0,2080.97,0
2024-05-07T02:00:00.000Z,7/5/2024,07:30 AM,Tue,0,7,316,34.5,50,0.142,2.24,183.02,20,50,0,0,10,0.95,9.73,180.78,0,1759.59,0
2024-05-07T03:00:00.000Z,7/5/2024,08:30 AM,Tue,0,8,560,35.7,50,0.137,3.84,184.74,20,50,0,0,10,0.95,9.86,180.9,0,1783.99,0
2024-05-07T04:00:00.000Z,7/5/2024,09:30 AM,Tue,0,9,803,36.7,50,0.133,5.35,185.26,20,50,0,0,10,0.95,9.47,179.91,0,1704.29,0
2024-05-07T05:00:00.000Z,7/5/2024,10:30 AM,Tue,0,10,960,37.5,50,0.13,6.24,33.31,20,50,0,0,10,0.95,8.07,27.07,0,218.35,0
2024-05-07T06:00:00.000Z,7/5/2024,11:30 AM,Tue,0,11,1053,38,50,0.128,6.74,32.41,20,50,0,0,10,0.95,5.76,25.67,0,147.85,0
2024-05-07T07:00:00.000Z,7/5/2024,12:30 PM,Tue,0,12,1131,38.2,50,0.127,7.19,32.96,20,50,0,0,10,0.95,5.3,25.77,0,136.68,0
2024-05-07T08:00:00.000Z,7/5/2024,01:30 PM,Tue,0,13,1152,38,50,0.128,7.37,29.92,20,50,0,0,10,0.95,5.49,22.55,0,123.73,0
2024-05-07T09:00:00.000Z,7/5/2024,02:30 PM,Tue,0,14,888,37.5,50,0.13,5.77,36.6,20,50,0,0,10,0.95,6.38,30.83,0,196.64,0
2024-05-07T10:00:00.000Z,7/5/2024,03:30 PM,Tue,0,15,702,36.7,50,0.133,4.68,33.4,20,50,0,0,10,0.95,5.29,28.72,0,151.83,0
2024-05-07T11:00:00.000Z,7/5/2024,04:30 PM,Tue,0,16,509,35.7,50,0.137,3.49,35.41,20,50,0,0,10,0.95,6.54,31.92,0,208.74,0
2024-05-07T12:00:00.000Z,7/5/2024,05:30 PM,Tue,0,17,335,34.5,50,0.142,2.38,35.1,20,50,0,0,10,0.95,6.04,32.72,0,197.74,0
2024-05-07T13:00:00.000Z,7/5/2024,06:30 PM,Tue,0,18,0,33.2,50,0.147,0,257.78,20,50,0,0,10,0.95,9.26,257.78,0,2387.71,0
2024-05-07T14:00:00.000Z,7/5/2024,07:30 PM,Tue,0,19,0,31.9,50,0.152,0,251.04,20,50,0,0,10,0.95,9.62,251.04,0,2414.64,0
2024-05-07T15:00:00.000Z,7/5/2024,08:30 PM,Tue,0,20,0,30.7,50,0.157,0,232.01,20,50,0,0,10,0.95,9.55,232.01,0,2216.68,0
2024-05-07T16:00:00.000Z,7/5/2024,09:30 PM,Tue,0,21,0,29.6,50,0.162,0,242.31,20,50,0,0,10,0.95,9.74,242.31,0,2359.8,0
2024-05-07T17:00:00.000Z,7/5/2024,10:30 PM,Tue,0,22,0,28.8,50,0.165,0,290.27,20,50,0,0,10,0.95,8.2,290.27,0,2380.84,0
2024-05-07T18:00:00.000Z,7/5/2024,11:30 PM,Tue,0,23,0,28.3,50,0.167,0,269.97,20,50,0,0,10,0.95,5.94,269.97,0,1603.85,0
2024-05-07T19:00:00.000Z,8/5/2024,12:30 AM,Wed,0,0,0,28.1,50,0.168,0,108.96,20,50,0,0,10,0.95,5.42,108.96,0,590.72,0
2024-05-07T20:00:00.000Z,8/5/2024,01:30 AM,Wed,0,1,0,28.2,50,0.167,0,126.4,20,50,0,0,10,0.95,6.07,126.4,0,766.9,0
2024-05-07T21:00:00.000Z,8/5/2024,02:30 AM,Wed,0,2,0,28.7,50,0.165,0,114.34,20,50,0,0,10,0.95,5.8,114.34,0,662.64,0
2024-05-07T22:00:00.000Z,8/5/2024,03:30 AM,Wed,0,3,0,29.5,50,0.162,0,106.72,20,50,0,0,10,0.95,6.74,106.72,0,719.26,0
2024-05-07T23:00:00.000Z,8/5/2024,04:30 AM,Wed,0,4,0,30.6,50,0.158,0,91.78,20,50,0,0,10,0.95,6.15,91.78,0,564.38,0
2024-05-08T00:00:00.000Z,8/5/2024,05:30 AM,Wed,0,5,0,31.8,50,0.153,0,97.6,20,50,0,0,10,0.95,5.84,97.6,0,570.14,0
2024-05-08T01:00:00.000Z,8/5/2024,06:30 AM,Wed,0,6,0,33.1,50,0.148,0,236.01,20,50,0,0,10,0.95,9.73,236.01,0,2296.16,0
2024-05-08T02:00:00.000Z,8/5/2024,07:30 AM,Wed,0,7,305,34.4,50,0.142,2.17,190.89,20,50,0,0,10,0.95,8.19,188.72,0,1546.29,0
2024-05-08T03:00:00.000Z,8/5/2024,08:30 AM,Wed,0,8,530,35.6,50,0.138,3.65,191.81,20,50,0,0,10,0.95,9.55,188.16,0,1797,0
2024-05-08T04:00:00.000Z,8/5/2024,09:30 AM,Wed,0,9,800,36.6,50,0.134,5.34,177.48,20,50,0,0,10,0.95,9.08,172.14,0,1562.66,0
2024-05-08T05:00:00.000Z,8/5/2024,10:30 AM,Wed,0,10,827,37.4,50,0.13,5.39,37.37,20,50,0,0,10,0.95,8.17,31.98,0,261.35,0
2024-05-08T06:00:00.000Z,8/5/2024,11:30 AM,Wed,0,11,928,37.9,50,0.128,5.96,35.99,20,50,0,0,10,0.95,5.18,30.03,0,155.46,0
2024-05-08T07:00:00.000Z,8/5/2024,12:30 PM,Wed,0,12,1052,38.1,50,0.128,6.71,35.17,20,50,0,0,10,0.95,5.31,28.46,0,151.02,0
2024-05-08T08:00:00.000Z,8/5/2024,01:30 PM,Wed,0,13,969,37.9,50,0.128,6.22,33.56,20,50,0,0,10,0.95,6.81,27.34,0,186.24,0
2024-05-08T09:00:00.000Z,8/5/2024,02:30 PM,Wed,0,14,901,37.4,50,0.13,5.87,37.97,20,50,0,0,10,0.95,5.72,32.1,0,183.7,0
2024-05-08T10:00:00.000Z,8/5/2024,03:30 PM,Wed,0,15,860,36.6,50,0.134,5.74,36.44,20,50,0,0,10,0.95,6.12,30.7,0,187.8,0
2024-05-08T11:00:00.000Z,8/5/2024,04:30 PM,Wed,0,16,559,35.6,50,0.138,3.85,34.87,20,50,0,0,10,0.95,6.92,31.02,0,214.8,0
2024-05-08T12:00:00.000Z,8/5/2024,05:30 PM,Wed,0,17,288,34.4,50,0.142,2.05,38.94,20,50,0,0,10,0.95,6.14,36.89,0,226.38,0
2024-05-08T13:00:00.000Z,8/5/2024,06:30 PM,Wed,0,18,0,33.1,50,0.148,0,245.44,20,50,0,0,10,0.95,9.22,245.44,0,2263.77,0
2024-05-08T14:00:00.000Z,8/5/2024,07:30 PM,Wed,0,19,0,31.8,50,0.153,0,239.21,20,50,0,0,10,0.95,8.94,239.21,0,2138.15,0
2024-05-08T15:00:00.000Z,8/5/2024,08:30 PM,Wed,0,20,0,30.6,50,0.158,0,227.95,20,50,0,0,10,0.95,8.95,227.95,0,2039.99,0
2024-05-08T16:00:00.000Z,8/5/2024,09:30 PM,Wed,0,21,0,29.5,50,0.162,0,244.14,20,50,0,0,10,0.95,8.88,244.14,0,2167.54,0
2024-05-08T17:00:00.000Z,8/5/2024,10:30 PM,Wed,0,22,0,28.7,50,0.165,0,265.64,20,50,0,0,10,0.95,8.97,265.64,0,2384.08,0
2024-05-08T18:00:00.000Z,8/5/2024,11:30 PM,Wed,0,23,0,28.2,50,0.167,0,336.82,20,50,0,0,10,0.95,5.01,336.82,0,1687.74,0
2024-05-08T19:00:00.000Z,9/5/2024,12:30 AM,Thu,0,0,0,28,50,0.168,0,99.6,20,50,0,0,10,0.95,6.74,99.6,0,670.99,0
2024-05-08T20:00:00.000Z,9/5/2024,01:30 AM,Thu,0,1,0,28.1,50,0.168,0,79.82,20,50,0,0,10,0.95,6.25,79.82,0,498.67,0
2024-05-08T21:00:00.000Z,9/5/2024,02:30 AM,Thu,0,2,0,28.6,50,0.166,0,88.6,20,50,0,0,10,0.95,5.73,88.6,0,507.6,0
2024-05-08T22:00:00.000Z,9/5/2024,03:30 AM,Thu,0,3,0,29.4,50,0.162,0,83.45,20,50,0,0,10,0.95,5.04,83.45,0,420.85,0
2024-05-08T23:00:00.000Z,9/5/2024,04:30 AM,Thu,0,4,0,30.5,50,0.158,0,91.23,20,50,0,0,10,0.95,5.58,91.23,0,509.2,0
2024-05-09T00:00:00.000Z,9/5/2024,05:30 AM,Thu,0,5,0,31.7,50,0.153,0,90.57,20,50,0,0,10,0.95,5.35,90.57,0,484.85,0
2024-05-09T01:00:00.000Z,9/5/2024,06:30 AM,Thu,0,6,0,33,50,0.148,0,221.27,20,50,0,0,10,0.95,9.84,221.27,0,2177.36,0
2024-05-09T02:00:00.000Z,9/5/2024,07:30 AM,Thu,0,7,294,34.3,50,0.143,2.1,168.33,20,50,0,0,10,0.95,8.45,166.23,0,1404.12,0
2024-05-09T03:00:00.000Z,9/5/2024,08:30 AM,Thu,0,8,596,35.5,50,0.138,4.11,190.74,20,50,0,0,10,0.95,8.06,186.63,0,1504.38,0
2024-05-09T04:00:00.000Z,9/5/2024,09:30 AM,Thu,0,9,783,36.5,50,0.134,5.25,196.01,20,50,0,0,10,0.95,8.49,190.76,0,1619.62,0
2024-05-09T05:00:00.000Z,9/5/2024,10:30 AM,Thu,0,10,831,37.3,50,0.131,5.43,34.3,20,50,0,0,10,0.95,9.94,28.87,0,286.99,0
2024-05-09T06:00:00.000Z,9/5/2024,11:30 AM,Thu,0,11,1063,37.8,50,0.129,6.85,33.1,20,50,0,0,10,0.95,6.11,26.25,0,160.36,0
2024-05-09T07:00:00.000Z,9/5/2024,12:30 PM,Thu,0,12,1205,38,50,0.128,7.71,35.58,20,50,0,0,10,0.95,5.46,27.87,0,152.26,0
2024-05-09T08:00:00.000Z,9/5/2024,01:30 PM,Thu,0,13,1040,37.8,50,0.129,6.7,34.68,20,50,0,0,10,0.95,6.28,27.98,0,175.84,0
2024-05-09T09:00:00.000Z,9/5/2024,02:30 PM,Thu,0,14,1094,37.3,50,0.131,7.15,32.87,20,50,0,0,10,0.95,5.61,25.72,0,144.19,0
2024-05-09T10:00:00.000Z,9/5/2024,03:30 PM,Thu,0,15,880,36.5,50,0.134,5.9,36.88,20,50,0,0,10,0.95,6.76,30.98,0,209.57,0
2024-05-09T11:00:00.000Z,9/5/2024,04:30 PM,Thu,0,16,484,35.5,50,0.138,3.34,34.78,20,50,0,0,10,0.95,6.07,31.44,0,190.78,0
2024-05-09T12:00:00.000Z,9/5/2024,05:30 PM,Thu,0,17,254,34.3,50,0.143,1.81,34.76,20,50,0,0,10,0.95,6.15,32.95,0,202.64,0
2024-05-09T13:00:00.000Z,9/5/2024,06:30 PM,Thu,0,18,0,33,50,0.148,0,200.71,20,50,0,0,10,0.95,8.03,200.71,0,1612.43,0
2024-05-09T14:00:00.000Z,9/5/2024,07:30 PM,Thu,0,19,0,31.7,50,0.153,0,256.73,20,50,0,0,10,0.95,10,256.73,0,2567.15,0
2024-05-09T15:00:00.000Z,9/5/2024,08:30 PM,Thu,0,20,0,30.5,50,0.158,0,221.54,20,50,0,0,10,0.95,9.87,221.54,0,2185.54,0
2024-05-09T16:00:00.000Z,9/5/2024,09:30 PM,Thu,0,21,0,29.4,50,0.162,0,221.92,20,50,0,0,10,0.95,9.47,221.92,0,2102.45,0
2024-05-09T17:00:00.000Z,9/5/2024,10:30 PM,Thu,0,22,0,28.6,50,0.166,0,298.84,20,50,0,0,10,0.95,9.82,298.84,0,2933.4,0
2024-05-09T18:00:00.000Z,9/5/2024,11:30 PM,Thu,0,23,0,28.1,50,0.168,0,320.07,20,50,0,0,10,0.95,6.07,320.07,0,1944.24,0
2024-05-09T19:00:00.000Z,10/5/2024,12:30 AM,Fri,0,0,0,27.9,50,0.168,0,92.29,20,50,0,0,10,0.95,6.11,92.29,0,563.59,0
2024-05-09T20:00:00.000Z,10/5/2024,01:30 AM,Fri,0,1,0,28,50,0.168,0,84.87,20,50,0,0,10,0.95,5.74,84.87,0,487.42,0
2024-05-09T21:00:00.000Z,10/5/2024,02:30 AM,Fri,0,2,0,28.5,50,0.166,0,82.61,20,50,0,0,10,0.95,5.6,82.61,0,462.47,0
2024-05-09T22:00:00.000Z,10/5/2024,03:30 AM,Fri,0,3,0,29.3,50,0.163,0,79.77,20,50,0,0,10,0.95,5.66,79.77,0,451.56,0
2024-05-09T23:00:00.000Z,10/5/2024,04:30 AM,Fri,0,4,0,30.4,50,0.158,0,74.79,20,50,0,0,10,0.95,5.8,74.79,0,433.97,0
2024-05-10T00:00:00.000Z,10/5/2024,05:30 AM,Fri,0,5,0,31.6,50,0.154,0,101.59,20,50,0,0,10,0.95,6.38,101.59,0,648.54,0
2024-05-10T01:00:00.000Z,10/5/2024,06:30 AM,Fri,0,6,0,32.9,50,0.148,0,199,20,50,0,0,10,0.95,9.99,199,0,1988.84,0
2024-05-10T02:00:00.000Z,10/5/2024,07:30 AM,Fri,0,7,301,34.2,50,0.143,2.16,148.02,20,50,0,0,10,0.95,9.4,145.86,0,1371.77,0
2024-05-10T03:00:00.000Z,10/5/2024,08:30 AM,Fri,0,8,541,35.4,50,0.138,3.74,175.54,20,50,0,0,10,0.95,8.59,171.8,0,1475.86,0
2024-05-10T04:00:00.000Z,10/5/2024,09:30 AM,Fri,0,9,808,36.4,50,0.134,5.43,182.65,20,50,0,0,10,0.95,9.28,177.22,0,1644.42,0
2024-05-10T05:00:00.000Z,10/5/2024,10:30 AM,Fri,0,10,979,37.2,50,0.131,6.42,36.26,20,50,0,0,10,0.95,9.22,29.84,0,275.18,0
2024-05-10T06:00:00.000Z,10/5/2024,11:30 AM,Fri,0,11,1066,37.7,50,0.129,6.89,36.72,20,50,0,0,10,0.95,5.22,29.83,0,155.69,0
2024-05-10T07:00:00.000Z,10/5/2024,12:30 PM,Fri,0,12,1007,37.9,50,0.128,6.46,34.16,20,50,0,0,10,0.95,5.65,27.7,0,156.47,0
2024-05-10T08:00:00.000Z,10/5/2024,01:30 PM,Fri,0,13,1192,37.7,50,0.129,7.7,34.87,20,50,0,0,10,0.95,6.44,27.17,0,174.97,0
2024-05-10T09:00:00.000Z,10/5/2024,02:30 PM,Fri,0,14,1013,37.2,50,0.131,6.65,36.54,20,50,0,0,10,0.95,5.24,29.89,0,156.55,0
2024-05-10T10:00:00.000Z,10/5/2024,03:30 PM,Fri,0,15,847,36.4,50,0.134,5.69,31.53,20,50,0,0,10,0.95,6.45,25.84,0,166.78,0
2024-05-10T11:00:00.000Z,10/5/2024,04:30 PM,Fri,0,16,605,35.4,50,0.138,4.19,36.92,20,50,0,0,10,0.95,6.16,32.73,0,201.63,0
